bookID,average_rating,ratings_count
4525,3.76,178
4540,3.56,296
4579,3.98,57
4580,3.94,2031
4583,3.9,1754
4584,3.9,5070
4588,3.98,325230
4590,3.9,6
4591,4.03,20077
4593,3.87,58
4595,3.81,259
4599,4.09,10792
4600,4.2,28261
4601,4.24,337
4602,4.1,7689
4605,3.46,6278
4606,4.11,155
4608,3.56,35
4610,3.98,5307
4615,4.25,1852
4620,4,3646
4623,3.51,573
4624,3.96,11
4625,4.29,29556
4626,3.89,128
4627,3.96,162
4630,3.56,18450
4631,4.04,78896
4633,3.88,10791
4637,3.86,166
4641,4.26,219
4642,3.8,41
4645,3.87,24041
4651,4.29,41
4653,3.63,189
4654,3.41,1781
4655,4.01,664
4656,3.31,24758
4657,3.35,10272
4658,3.3,8680
4660,3.24,11124
4662,4.23,11931
4664,4.24,178
4666,3.57,7
4669,3.97,93
4670,3.82,1278
4673,3.88,518
4674,3.91,249
4675,3.91,61
4676,3.73,72
4677,3.91,2621
4680,3.33,1681
4681,3.84,4943
4682,3.75,3559
4683,3.85,5039
4685,3.66,5872
4686,3.82,495
4688,4.12,9
4692,4.37,22137
4693,3.37,2548
4695,3.67,891
4696,4.08,4119
4698,4.32,69
4700,4.11,442
4703,3.3,409
4704,3.5,1
4707,3.87,3841
4711,3.75,110
4714,3.76,82
4717,3.74,536
4723,4.42,37
4729,3.19,1204
4737,3.32,454
4738,3.83,330
4739,3.85,884
4742,3.97,86
4745,3.85,20
4746,3.47,15
4752,4.19,12
4764,4.08,36
4767,3.92,257
4777,4.13,371
4796,3.99,30894
4799,4.03,92582
4801,4.41,870
4802,3.83,419
4803,3.84,3226
4805,4.09,166
4806,3.96,43661
4808,3.58,1
4812,4.67,9
4813,3.59,11289
4817,3.24,19
4820,3.87,29543
4824,4.43,6
4829,4.43,25
4830,3.87,11110
4832,3.99,335
4834,3.71,1175
4835,4.01,21536
4836,3.29,6551
4845,4.29,6734
4855,3.66,2477
4864,4.16,108
4866,4.11,57572
4870,3.95,1750
4873,4.09,3550
4874,5,1
4887,4.09,11373
4888,4.09,94
4894,3.78,288074
4898,3.89,40936
4900,3.42,299880
4901,3.42,2871
4902,3.42,2390
4903,3.42,340
4905,3.42,776
4906,3.58,3679
4907,3.42,93
4909,3.75,25726
4912,3.68,44179
4916,4.1,705
4921,3.89,36037
4922,3.89,209
4924,3.89,50
4925,3.89,734
4926,4.09,2243
4929,4.13,206089
4931,4.07,66
4933,4.32,977
4934,4.32,177444
4935,4.32,1497
4936,4.32,608
4937,4.32,1903
4938,4.32,19
4940,4.32,1011
4942,3.5,4
4943,4.44,1420
4944,4.29,3773
4945,4.31,60
4947,4.05,2061
4948,4.29,340101
4950,3.94,11220
4951,3.97,717
4952,4.16,64088
4953,3.68,154166
4954,3.63,25360
4955,3.75,11823
4956,3.75,486
4963,3.99,19
4964,4.67,3
4965,4.01,115677
4966,3.49,54
4967,4.21,117
4978,4.19,120906
4979,4.08,32592
4980,4.08,193395
4981,4.07,951021
4982,4.16,85089
4983,4.35,28191
4984,3.72,7849
4985,4.14,44749
4986,3.84,12423
4987,3.81,17241
4988,3.86,3112
4989,4.17,453899
4990,3.94,174
4991,4.13,439
4995,4.17,36
4997,3.87,536
4999,4.14,2413
5004,3.68,840
5005,4.28,236
5008,3.66,48
5015,3.63,50926
5027,4.03,33
5038,3.68,46789
5043,4.31,530446
5051,4.03,147
5053,3.87,15320
5055,3.81,13965
5057,3.94,628
5058,3.93,7462
5061,3.94,3
5062,3.95,20048
5065,3.56,12
5066,3.95,352
5069,4.1,309
5071,4.12,313
5073,4.06,47
5077,4.09,234
5084,4.17,67593
5088,4.2,28
5089,4.2,28
5094,4.23,163647
5095,4.24,1073
5096,4.25,122796
5098,3.96,1598
5102,4.09,1992
5104,4.09,496
5107,3.8,2318478
5110,3.8,232
5111,3.72,779
5113,3.98,162510
5114,4.12,39655
5116,4.19,2268
5128,3.94,27716
5129,3.98,1173739
5130,3.85,17583
5131,4.23,2959
5132,4.31,96
5134,4.17,382
5135,3.85,9227
5136,3.75,1975
5137,4.12,4643
5139,3.73,723487
5144,4,304
5148,3.57,169719
5153,3.79,161
5157,3.88,73165
5158,3.68,22632
5159,3.69,41850
5160,4.2,17403
5161,3.86,110552
5163,3.97,2594
5167,4.05,41627
5168,4.01,220846
5169,3.82,35
5171,3.74,72319
5174,3.96,54468
5175,3.72,18983
5176,3.68,55166
5179,3.68,18590
5180,3.81,31885
5182,3.7,29564
5186,3.87,24348
5187,3.84,61475
5190,3.7,52515
5191,3.52,76839
5194,3.75,3477
5196,3.9,64863
5197,3.94,45096
5198,3.79,18964
5199,4.06,43
5202,3.29,351
5203,3.86,281643
5204,3.72,83736
5205,3.8,67012
5207,3.9,968
5209,3.53,956
5210,3.98,3908
5211,4.36,108208
5212,3.48,394
5213,3.95,3031
5214,3.89,3035
5215,4.06,3371
5216,4.04,1647
5217,4.06,84
5218,4.06,18
5219,4,3262
5220,4.05,5449
5222,4.37,67
5230,4.18,55
5236,3.86,4
5237,4.2,132
5240,4.12,1027
5246,3.38,87790
5249,3.86,472
5254,3.5,170
5255,4.3,51
5261,3.77,493
5269,3.71,11
5289,4.45,11732
5294,4.24,2616
5296,4.04,32213
5297,4.07,705175
5304,4.21,2253
5305,3.93,501
5306,4.08,52914
5307,4.37,350
5308,3.45,153111
5309,4.66,2336
5310,4.47,938
5314,4.13,14
5316,4,9
5319,4.09,2879
5322,4.42,1234
5327,4.04,4201
5328,4.04,6415
5330,4.04,251
5332,4.13,56
5337,3.98,286
5338,4.13,29719
5342,4,1652
5344,3.52,39387
5345,3.81,49023
5346,3.86,68300
5347,3.47,30096
5348,3.85,85975
5349,3.93,146553
5350,3.91,93917
5351,3.83,86911
5352,3.69,56780
5354,3.73,73858
5355,3.78,109897
5356,3.67,65756
5357,3.48,44098
5358,4,522946
5359,3.99,351882
5360,3.69,65551
5362,3.99,229
5364,4.32,208928
5367,4.3,22974
5368,3.99,14129
5370,3.96,812
5371,3.84,4700
5372,3.86,2560
5373,4.24,73
5374,3.82,2139
5376,3.42,132
5377,3.51,41
5387,4.11,0
5396,3.46,41
5399,4.34,412
5402,4.39,958
5404,4.08,2638
5405,3.84,5825
5412,4.34,229
5413,4.25,81170
5414,4.01,227
5415,4.01,959
5416,4.67,1838
5417,4.53,12320
5418,4.01,399
5419,4.01,169
5420,4.01,24
5421,4.01,656
5427,4.09,795
5428,3.7,56
5433,2.95,12
5434,3.62,93
5439,4.14,126443
5442,3.86,450
5451,4.02,1984
5452,3.82,59536
5453,3.81,60767
5454,3.79,72687
5458,4.03,103
5471,4.17,9298
5472,4.28,140015
5475,4.17,1915
5477,4.17,1283
5478,4.17,216
5479,4.16,123044
5480,4.16,395
5481,3.94,12449
5485,3.98,12332
5486,3.97,2325
5488,4.46,3194
5489,4.15,261
5490,4.1,1124
5492,4.23,2250
5495,4.21,2742
5497,3.81,1239
5498,3.82,386
5499,3.84,4623
5500,4.11,2451
5502,4.35,567
5503,3.64,783
5509,4.28,52443
5511,4.13,363
5513,4.04,1291
5514,3.99,143
5518,3.9,10
5526,4.03,485405
5527,4.09,45975
5528,3.4,3
5530,4,3
5534,3.99,250
5544,4.28,105685
5545,4.6,76
5546,4.6,6120
5548,4.27,15646
5550,4.24,1786
5552,4.24,12904
5553,4.2,14451
5554,3.38,17
5558,3.86,3523
5559,3.81,12114
5571,4.11,8540
5575,3.86,27261
5585,4.12,1722
5587,3.98,1464
5592,3.96,323
5595,4.02,52
5598,4.1,110
5599,4.05,520
5606,4.2,10
5625,3.74,2184
5635,4.23,279
5653,3.68,17
5656,4.08,12
5659,3.99,142146
5660,4.17,23
5661,3.34,8
5665,4.18,924
5678,3.37,165
5681,4.21,12
5685,4.04,2377
5687,4.19,75
5691,4.32,407
5693,4.35,26267
5694,4.31,59
5696,3.7,120
5697,4.47,10275
5698,4.15,2381
5700,3.94,3403
5712,3.95,11
5713,3.95,48
5720,4.08,38753
5728,3.76,176
5729,4.11,2489
5732,4.11,45
5735,3.87,45
5736,4.13,6824
5738,3.94,188
5742,4.02,31
5743,3.89,2018
5752,4.08,17851
5753,3.91,1248
5754,3.97,225
5755,4.05,14293
5756,3.7,49
5759,4.2,384407
5766,3.79,40
5770,4.26,27
5776,3.83,2218
5777,3.24,3
5787,4.38,19310
5794,4.38,145
5797,3.78,100384
5799,3.78,530
5800,3.78,290
5805,4.25,225590
5807,4.25,16
5809,3.96,14684
5810,3.81,5
5812,4.15,2906
5813,4.03,13
5814,3.5,3079
5816,4.01,149
5821,3.74,350
5824,3.68,106
5826,3.93,211515
5835,4.2,50
5838,3.31,111
5843,3.13,36
5845,3.77,12714
5848,3.59,429
5849,3.82,14782
5851,3.12,682
5852,3.39,809
5853,3.24,2945
5855,3.93,264
5857,3.69,994
5863,2,0
5872,4.03,19320
5874,4.28,157
5875,4.13,53
5877,4.39,1509
5878,4.11,236
5880,4.17,601
5881,4.05,532
5882,3.97,630
5883,3.89,713
5885,3.86,832
5886,3.83,1364
5890,3.99,104614
5891,3.99,131
5893,3.99,118
5896,3.99,589
5898,4.49,680
5901,3.58,145
5907,4.26,2364968
5910,4.26,116
5911,4.32,165
5912,4.26,274
5915,4.26,3158
5918,3.83,41
5931,4.46,4996
5932,4.31,35376
5934,4.31,1099
5936,4.45,15986
5937,4.46,1305
5938,4.21,1205
5942,3.56,12507
5947,3.99,2764
5950,3.84,123
5952,3.67,173
5954,4.2,28877
5957,4.2,174
5966,3.66,66
5969,4.17,4772
5970,4.32,218
5974,3.77,1
5975,3.69,799
5976,3.82,77
5981,3.67,198
5984,3.77,675
5985,4.2,851
5989,4.11,359
5991,4.56,69
6003,4.55,82
6008,4.31,151
6035,3.69,709
6038,3.86,9
6048,4.16,111
6057,3.2,30
6058,4.31,2938
6066,3.67,339
6069,4.24,1057
6071,3.44,16
6076,4.22,163
6089,4,6
6103,4.32,1240
6104,4.42,32
6105,4.41,60
6106,4.09,1700
6107,3.85,632
6108,4.42,771
6109,4.21,1350
6110,4.32,255
6112,4.01,841
6115,4.01,1012
6129,4.01,563
6130,4.01,263
6138,3.91,56974
6140,3.91,348
6144,3.91,74
6148,4.23,12
6149,3.81,263625
6150,3.89,52887
6151,4.29,6893
6152,4.58,7
6155,4.17,649
6156,4.14,135
6157,4,18
6159,3.98,10879
6162,3.98,663
6163,4.43,4468
6167,3.95,2793
6173,4.2,98
6174,4.31,27701
6175,4.27,1204
6176,4.39,3319
6178,4.55,94
6180,3.93,576
6181,4.55,10625
6182,4.14,103
6184,3.84,2101
6185,3.84,1041597
6192,3.84,58351
6194,3.93,17232
6197,3.69,1832
6198,3.79,2986
6200,3.79,4722
6207,3.85,2842
6216,4.15,1977
6217,4.28,6655
6218,4.21,468
6219,4.28,1681
6220,4.02,3563
6221,4.15,148
6222,3.76,506
6224,4.2,44
6226,4.17,790
6227,4.24,323
6230,4.39,257
6240,3.87,1469
6245,3.87,514
6253,3.91,79
6259,4.08,55388
6273,4.33,2996
6286,3.7,657
6288,3.96,574745
6290,4.18,235
6291,4.19,6033
6293,3.96,433
6294,4.3,148957
6295,4.13,81285
6297,4.51,2762
6298,4.22,176
6302,4.34,185
6310,4.12,524487
6311,4.31,2355
6314,4.12,819
6316,3.86,12
6319,4.22,291032
6321,4.22,52
6322,4.22,99
6324,4.22,145
6326,4.37,327
6327,4.17,254867
6329,4.43,2091
6330,4.38,6067
6332,4.02,3953
6334,3.81,354599
6335,3.81,1091
6337,3.81,419
6339,3.81,315
6340,4.29,112
6341,4.3,27
6342,4.55,19
6343,4.42,10
6346,4.03,87
6360,4.16,31
6367,3.81,1581
6372,4.05,3478
6388,3.82,2775
6407,3.95,38
6414,4.04,458
6418,3.6,10334
6419,3.72,46237
6422,4.17,114593
6423,4.18,99172
6424,4.16,101029
6425,4.17,99289
6426,3.67,21885
6427,4.11,125313
6437,4.12,8
6438,4.27,702
6440,3.75,72038
6441,3.93,169
6459,3.7,29
6460,4.27,233
6462,3.92,31485
6466,4.1,758
6475,4.2,662
6480,3.43,66
6482,3.85,339
6483,3.7,26
6505,3.59,875
6511,3.97,236
6514,3.99,459610
6515,3.99,377
6517,3.99,306
6524,3.85,2093
6526,3.65,22475
6527,3.4,403
6528,3.68,23059
6530,3.78,25205
6531,4.02,51974
6534,4.02,185486
6536,4.28,462
6537,4.04,45082
6538,3.44,29547
6539,4.05,54679
6540,3.78,46
6541,3.93,37965
6542,4.15,193
6543,3.4,9832
6544,4.15,29
6545,3.88,4166
6546,3.89,3607
6549,4.22,2687
6550,4.73,114
6551,3.78,16018
6552,3.75,2696
6553,3.98,4757
6555,4.11,3901
6556,3.92,10458
6562,3.84,9846
6566,4.5,321
6568,4.1,908
6572,3.91,27480
6574,3.46,2383
6576,3.92,561
6588,3.99,40219
6595,3.82,119
6603,4.15,73
6611,3.56,1149
6613,2.82,23143
6614,3.4,36937
6615,3.4,415
6618,4.29,3067
6619,4.15,2083
6625,4.14,12407
6628,3.93,26532
6635,3.83,1638
6640,3.53,326
6644,2.87,3547
6654,4.22,47
6655,4.07,3051
6656,4.07,81647
6657,4.28,8815
6658,3.73,174
6659,3.63,788
6660,4.18,1123
6667,4.1,42784
6668,3.77,13348
6669,4.3,1721
6670,3.68,22254
6671,4.14,14603
6677,3.45,487
6678,4.07,16374
6689,4,309497
6690,4.08,44981
6691,3.9,7833
6693,4.05,78233
6694,3.81,16265
6695,4.06,5245
6700,4.33,9
6708,4.13,140443
6720,4.22,94
6721,3.54,64
6737,3.88,492
6745,4.01,7
6748,4.27,26167
6749,4.07,10211
6751,4.25,30787
6753,3.87,17500
6759,4.3,53717
6763,3.41,32
6764,3.84,292
6781,4.06,21
6793,4.11,5004
6794,4.02,6763
6795,3.37,1697
6810,3.98,294
6815,3.72,33
6819,4.06,20093
6823,3.74,180
6838,4.08,11213
6851,4,4071
6853,4.04,433568
6854,4.15,121709
6855,3.67,11746
6856,3.69,11854
6857,4.3,2917
6858,4.19,106282
6862,3.42,34293
6865,3.87,16
6866,3.5,7
6867,3.89,379336
6869,3.58,7865
6870,3.63,29552
6871,3.44,7557
6872,3.42,10331
6876,3.57,7
6883,3.73,2148
6885,4.24,33
6896,3.28,4
6899,4.09,5485
6900,4.09,651567
6902,4.09,3
6903,3.86,85
6904,3.7,22
6905,4.23,21
6919,3.75,4
6925,4.14,60
6927,4.14,65
6932,3.69,4018
6935,3.73,28
6937,4.16,21
6951,3.94,1418
6952,3.94,277087
6953,3.94,115
6954,3.94,11
6956,4.05,4064
6969,3.99,519245
6970,3.99,1323
6971,3.9,27
6974,3.67,1217
6976,3.12,66723
6980,3.96,560
6981,4.17,2141
6984,4.29,721
6987,3.85,970
6988,3.7,440
6992,3.98,142
6994,3.71,166
7003,3.86,23
7006,4.01,8
7007,3.86,36
7009,3.94,2151
7010,3.94,59
7011,3.94,112
7012,3.94,568
7015,3.94,14
7018,3.98,29
7023,4.08,8906
7025,4.25,595
7027,4.1,8964
7034,4.07,1023
7035,3.98,32047
7036,4,29045
7037,4.07,127
7039,3.96,39652
7041,4.02,459
7042,3.71,6917
7043,3.71,49
7044,3.71,148
7045,3.71,307
7048,4.06,462
7050,3.76,46
7052,4.06,365
7053,4.07,21433
7054,3.96,11
7055,3.98,2
7058,4.07,19765
7059,3.98,1337
7061,3.77,200338
7062,3.76,12094
7064,3.9,8
7069,4.08,178515
7071,3.33,1098
7076,3.82,296
7078,4,11
7081,3.97,13551
7082,4.08,243785
7083,4.08,1823
7086,4.08,46
7088,3.41,280
7089,3.76,3701
7090,4.11,5038
7092,4.18,254
7093,4.33,1485
7096,4.29,2055
7098,4.35,1382
7101,3.82,5052
7102,4.1,8
7103,4.04,2003
7104,4,2063
7105,3.59,669
7107,4.08,40
7113,3.62,782
7118,4.32,232
7119,4.35,196
7126,4.24,619412
7127,4.24,186
7131,4.24,9842
7135,4.32,972
7136,4.2,872
7138,4.2,1968
7139,3.89,108
7140,3.82,65
7141,3.76,28
7144,4.2,450705
7150,4.2,31
7154,3.76,32
7156,3.75,6
7160,4.07,348
7178,3.8,18849
7182,3.8,9710
7186,3.99,14702
7188,3.95,288
7197,3.89,1131
7199,4.09,11012
7201,4.08,15772
7208,3.75,1010
7214,3.91,92413
7220,4.04,1273
7230,4.27,7358
7231,4.22,117
7238,4.02,246
7240,4.04,97
7244,4.05,591393
7246,4.05,1325
7252,3.75,10211
7260,4.16,1131
7263,3.99,4599
7264,4.22,4075
7266,3.75,19
7268,3.73,289
7269,3.89,36
7271,4.67,14
7277,3.33,3
7286,4.57,35
7304,4.12,65
7315,3.67,71
7321,3.72,33
7330,3.91,237
7331,4.23,6208
7332,3.91,155132
7336,4.06,8606
7337,3.99,4092
7338,3.77,39
7339,3.93,3375
7340,4.13,7585
7341,4.07,538
7342,4.16,93
7343,3.7,6167
7344,4,1320
7347,3.83,10413
7348,4.09,2245
7351,4.46,7624
7352,3.75,13
7353,4.49,139
7354,3.85,114923
7360,3.91,980
7361,4.06,148
7364,4.06,104
7366,4.13,7398
7367,4.13,100
7370,4,15
7375,4.38,524
7388,4.28,122
7389,3.97,23932
7392,3,4
7393,3,2
7400,3.55,0
7415,4.15,25
7420,3.75,96
7422,4.27,3
7430,3.56,61
7431,3.92,157
7432,4.09,21529
7433,3.99,15111
7435,4.25,1294
7437,3.44,60951
7438,3.44,588
7439,3.44,478
7442,3.92,59245
7444,3.97,291
7445,4.26,752358
7446,4.26,182
7447,4.26,517
7453,3.58,385
7454,4,87
7477,3.63,38
7482,3.63,3388
7488,3.79,1
7493,3.92,36449
7494,4.16,128191
7501,3.68,80
7503,3.68,4
7505,4.06,8026
7510,3.84,72818
7512,4.2,9733
7515,3.84,685
7520,4.17,14494
7524,3.6,5
7526,4.18,24698
7529,3.97,9555
7530,3.98,7872
7531,3.88,16146
7532,3.85,4087
7533,3.92,9920
7534,3.55,36
7536,3.88,2
7543,4.2,1229
7546,3.74,6878
7549,4.09,12
7550,4.09,31
7551,4.35,763
7552,4.34,2510
7554,4.17,494
7556,4.09,1396
7559,3.76,1871
7572,3.75,43536
7573,3.75,381
7577,3.79,94
7579,4.2,11465
7580,4.13,3004
7581,4.32,4799
7582,3.92,304
7584,4.33,1987
7585,3.81,3235
7586,3.99,62
7588,3.61,102308
7590,3.61,347
7591,3.61,26
7592,3.61,417
7594,3.22,987
7596,3.95,209
7598,4.11,75
7599,4.06,1510
7600,4.06,362
7602,4.06,954
7603,3.6,102707
7605,3.89,795
7606,3.89,2919
7607,3.89,1884
7608,3.89,771
7609,3.96,32
7610,3.6,313
7611,3.79,206
7612,3.86,4246
7613,3.91,2102616
7615,3.77,31
7619,4.35,10728
7624,3.67,1861140
7627,3.67,1491
7630,4.11,21
7633,4.11,84
7637,3.72,254
7656,3.98,5733
7661,3.49,57257
7662,4.06,991
7663,3.7,15655
7664,3.99,943
7665,3.95,6812
7667,3.7,65778
7668,3.63,40901
7669,3.84,161774
7670,3.89,192637
7672,3.58,140223
7673,3.66,27412
7674,4.16,263
7677,4.01,452245
7679,3.36,20825
7681,3.48,4717
7682,3.85,20008
7684,3.63,17
7685,4.13,553
7687,3.99,332
7688,4.11,50
7694,3.54,219
7695,4.22,3562
7697,3.82,528
7700,3.94,120
7703,4,39
7707,4.25,14709
7708,3.55,10
7714,3.9,74859
7716,3.92,255
7717,3.77,144
7718,3.77,3015
7721,3.8,645
7723,4.03,36697
7724,4.03,2404
7727,3.81,109
7728,3.63,78422
7731,3.76,406
7733,3.56,185945
7734,3.56,253
7737,3.56,4
7739,3.34,13
7740,3.93,724
7741,3.56,8
7742,4.03,39429
7745,4.08,259867
7746,4.21,1689
7747,4.08,3204
7748,4.11,16591
7749,4.08,258
7750,4.08,374
7752,4.07,3714
7757,3.67,3
7763,3.91,550264
7767,4.3,1221
7769,4.08,27135
7772,4.17,8683
7775,4.12,4130
7777,4.07,4403
7778,4.16,290
7779,4.17,86300
7781,4.04,12794
7783,4.01,5726
7784,4.35,245819
7785,4.2,16561
7786,4.17,26
7788,4.41,48322
7789,3.86,3128
7791,4.18,1225
7793,4.08,7
7796,4.16,62
7797,4.12,30632
7803,3.94,1774
7805,4.17,30216
7806,4.22,169
7807,4.41,537
7811,3.67,29
7815,3.88,112599
7816,4.22,136
7817,4.17,91
7821,4.06,246
7828,4.22,173
7830,3.82,1145
7841,4.34,65
7842,3.99,396
7845,3.49,672
7847,3.49,999
7848,3.49,545
7849,3.49,98
7850,3.88,6441
7855,3.91,1652
7859,4.1,970
7861,4.07,226
7864,3.99,25
7865,3.99,675
7869,4,354289
7881,4.22,10
7885,4.2,187
7890,4.31,4054
7891,4.13,4689
7894,4.17,7661
7895,4.29,58
7896,3.66,173
7898,4.31,4411
7899,4.55,444
7900,3.9,32
7901,4.17,4744
7905,4.21,67
7906,4.23,2637
7907,4.29,5224
7909,4.07,20496
7911,4.03,21713
7914,3.91,236
7924,4.28,5581
7926,4.22,21031
7934,4.04,116
7938,4.15,159
7941,4.05,339
7945,4,38
7946,4.08,39
7955,3.43,8417
7956,3.9,6095
7957,3.83,10140
7958,3.88,9669
7959,3.85,5545
7960,3.9,463
7961,3.53,2391
7962,3.7,10862
7965,3.39,2660
7966,3.84,7394
7967,4.06,182235
7968,3.79,17817
7971,3.58,10051
7972,3.94,107
7973,3.9,23134
7974,4.13,2233
7975,4.12,129
7983,4.06,25484
7987,4,13846
7996,4.13,84503
7997,3.99,7648
7998,3.92,17179
8001,3.98,10527
8004,4.13,2321
8012,3.94,587
8013,3.64,191
8014,4.03,1630
8016,3.89,224
8019,4,188
8020,3.73,175
8032,3.82,86
8044,4.12,6
8048,4.67,2
8051,4.5,3
8053,4.33,3
8060,3.75,1
8062,4.4,55
8065,4.16,8
8067,4.16,2
8069,3.7,28
8073,4.16,114747
8074,3.8,4
8077,4.1,0
8084,4.05,3203
8086,4.39,504
8087,3.89,17073
8088,3.85,30168
8089,3.77,16756
8091,3.68,7805
8092,4.23,286
8093,3.35,1025
8127,4.24,583568
8134,4.24,64
8137,3.81,2958
8141,4.22,79
8146,4.3,5766
8147,4,2234
8148,4.33,1568
8149,4.38,111
8150,4.31,254
8151,3.96,8233
8153,3.95,6967
8154,3.81,2801
8155,4.17,33783
8162,3.61,1241
8172,4.13,9912
8174,3.63,128
8178,3.74,1186
8183,3.86,14
8185,3.59,10
8196,4.3,713
8197,3.95,100
8199,3.84,87
8200,4.14,667
8202,4.2,4007
8203,3.84,3837
8204,4.08,226
8205,3.89,38
8206,3.95,334
8213,4.04,72
8214,4.23,89
8218,4.14,1438
8221,4.11,5514
8227,4.28,1487
8230,4.13,400
8233,4.18,847
8244,4.04,4631
8246,3.97,135
8252,4.06,44132
8253,4.18,70683
8254,4.22,63
8255,4.05,56
8256,4.19,2062
8279,4.19,4
8282,4.14,66192
8285,4.13,444
8290,4.17,302
8296,3.88,27390
8298,4.14,3251
8335,3.96,179
8337,4.18,193862
8340,4.23,463
8359,4,8
8362,4.52,551
8370,4.33,33
8373,3.69,16
8417,4.07,5
8425,3.72,60
8428,4.33,3
8486,3.27,601
8489,4.04,1662
8492,3.94,12479
8494,4.12,50
8495,4.32,116
8499,4.12,44
8500,4.12,306
8501,3.81,125
8506,3.99,3843
8508,3.82,995
8510,4.06,620
8515,4.11,9660
8520,3.86,3985
8522,3.98,2958
8523,3.92,2451
8525,3.96,4817
8528,3.94,2308
8529,4.06,4532
8532,3.99,3332
8533,3.79,2142
8536,3.97,2810
8537,4.02,3471
8538,4.03,3608
8540,3.87,4475
8541,4.04,3380
8542,3.89,3363
8544,3.82,1938
8545,3.91,2808
8546,3.73,1987
8548,3.96,2548
8551,3.93,2494
8552,4.03,4780
8557,4,3648
8559,3.94,94
8568,4.05,3613
8570,3.97,3
8572,4.04,2984
8574,4.08,4960
8582,3.78,65
8583,4.21,29
8586,4.05,54
8598,4.14,1361
8600,3.87,85603
8601,3.32,198
8614,4.25,135
8627,4.1,518
8628,3.96,92
8630,4.32,3662
8632,3.8,785
8643,3.77,26
8645,3.57,1776
8646,3.87,13621
8647,3.99,40738
8648,3.79,115661
8650,3.76,95109
8656,4.02,146
8660,3.92,18
8661,4.26,27
8662,4.49,38
8675,3.54,5649
8676,4.22,23058
8677,4.37,51
8680,4.03,24266
8682,4.24,52696
8693,3.69,27
8694,4.2,158946
8698,4.09,93987
8703,4.22,480
8704,3.6,8603
8705,4.18,238
8706,4.22,2918
8709,4.4,687
8710,4.32,286
8712,4.2,1637
8713,3.71,610
8714,3.76,5615
8715,4,1434
8716,4.2,7117
8719,4.19,5035
8722,4.07,6921
8725,4.03,17418
8726,4.03,13
8737,4.16,8672
8738,3.59,110
8741,4,4762
8742,4.16,109
8744,3.83,1904
8745,4.13,11184
8746,3.71,491
8747,4.13,354
8748,3.83,26
8749,4.13,19
8750,3.83,1
8751,4.03,323
8758,3.83,66
8761,3.19,118
8763,3.22,345
8764,3.93,37
8765,3.68,34909
8766,4.03,474
8767,4.05,22
8768,4.15,4030
8770,3.77,22
8771,3.99,108
8773,3.98,39
8787,3.43,4314
8790,3.31,89
8797,4.13,4791
8799,3.63,2
8808,4.13,258
8809,3.78,4701
8810,3.99,4911
8811,3.99,1367
8812,3.99,614
8813,3.99,61
8814,3.82,27
8818,3.82,969
8820,3.63,932
8822,4.15,2022
8826,3.64,8415
8828,3.77,5981
8829,3.74,4218
8830,3.49,5213
8834,3.72,2207
8840,4.05,195
8848,4.3,348
8852,3.89,560816
8853,3.89,286
8856,3.78,3067
8857,3.72,9244
8858,3.82,3119
8859,3.83,5385
8860,3.55,25
8861,3.8,2840
8862,4.09,2229
8865,4.02,686
8866,4.24,49
8875,3.93,86
8878,3.71,233
8879,3.55,22
8880,2.62,8
8881,3.22,32
8889,2.78,8
8891,3.23,10
8895,3.32,1
8901,3.67,453
8907,4.04,1968
8908,4.01,350060
8909,3.81,183750
8910,4.19,853
8911,3.59,34
8915,3.93,454
8916,4.13,45
8917,3.84,60
8919,3.63,321
8921,4.1,178632
8922,4.1,130
8924,4.1,61
8927,4.51,28
8930,4,7463
8931,4.07,4248
8932,3.89,4012
8946,4.33,22
8949,4.22,17081
8951,4.19,18011
8953,4,39447
8954,3.82,4646
8960,4.17,25759
8964,4.2,18779
8967,4.25,23943
8969,4.11,485
8976,4.05,580
8978,4.06,31
8988,3.67,54
8991,3.57,110
9005,4.03,1401
9006,3.72,8220
9010,3.51,48218
9012,3.93,3539
9013,4.2,11357
9014,4.11,83792
9018,4.33,70
9021,4.35,3305
9022,4.39,193
9030,3.99,1216
9031,3.99,276
9051,4.04,895
9058,3.67,3
9060,3.86,34
9066,3.29,24
9071,3.78,1303
9072,3.78,345
9073,3.93,3936
9082,4.12,5964
9083,4.33,46
9099,4.25,753
9106,4.38,142
9107,3.38,48
9118,4.07,46
9119,3.88,118
9121,4.07,77
9122,4.07,171
9124,4.07,641
9125,4.07,1079
9132,3.92,66
9140,4.37,377
9141,4.36,510
9143,3.64,11
9144,4,231
9148,4.09,62
9149,4.06,151
9151,4.05,124
9153,4.22,0
9155,3.86,93
9156,4,204
9164,3.99,75
9171,3.71,68
9184,3.62,16
9186,3.92,71
9203,4.33,6
9210,3.25,10
9216,3.69,51
9223,4.47,15
9236,3.7,40
9245,3.52,43
9253,3.4,13
9262,3.81,687
9282,4.06,28164
9288,4.22,197
9292,3.76,271
9297,4.22,190
9298,3.8,34586
9299,3.91,343
9300,3.78,63160
9301,3.94,53411
9303,3.76,42096
9304,3.81,1569
9305,3.3,746
9325,4.6,8273
9326,4.56,12344
9327,4.22,972
9328,4.22,133127
9330,4.22,248
9331,4.22,3598
9335,4.22,43
9337,0,0
9338,5,1
9345,3.81,2789
9346,3.87,3122
9347,3.89,1831
9349,3.42,30
9350,3.51,196
9351,3.79,456
